,ANO_ELEICAO,NUM_TURNO,SIGLA_UF,SIGLA_UE,DESCRICAO_UE,DESCRICAO_CARGO,NOME_CANDIDATO,DES_SITUACAO_CANDIDATURA,NUMERO_PARTIDO,DATA_NASCIMENTO,IDADE_DATA_ELEICAO,DESCRICAO_SEXO,DESCRICAO_ESTADO_CIVIL,SIGLA_UF_NASCIMENTO,CODIGO_MUNICIPIO_NASCIMENTO,DESPESA_MAX_CAMPANHA,DESC_SIT_TOT_TURNO,MUNICIPIO,data_nasc,data_posse,IDADE,SEXO,ESTADO_CIVIL,ELEITO,MIGRANTE,DESPESA_MAX,ANO,LIG_MUN,COD,NM_MUN,MULHERES_EL,IDOSOS_EL,ENS_SUPERIOR_EL,VR_RECEITA,VR_DESPESA,PREFEITO_ANTERIOR,PARTIDO_ANTERIOR,CODIGO_IBGE,AREAKM2,NOME_MUN,CDG,POPULACAO,PIB,BANDA_LARGA,RECEITA_CORR,DESPESA_CORR,REELEICAO,MESMO_PARTIDO,PIBPERCPT,RECEITA_PERCPT,DESPESA_PERCPT,PROP_INTERNET,DUMMY_ANO
1005,2012,1,CE,15091,PARAMOTI,PREFEITO,SAMUEL BOYADJIAN,DEFERIDO,45,15/12/1941,-1,MASCULINO,DIVORCIADO(A),CE,-1,300000.0,ELEITO,PARAMOTI - CE,1941-12-15,2013-01-01,71.0958904109589,1,0,1,1,0.3,2012,PARAMOTI - 2012,SAMUEL BOYADJIAN PARAMOTI - 2012,PARAMOTI,0.47586206896551725,0.296551724137931,0.07586206896551724,121923.68,121923.68,FRANCISCO JOAQUIM DAS NEVES,11.0,2310407,482.6,Paramoti - CE,2310407 - 2012,11360.0,51688,23.0,177344.33259136,177344.33259136,0,0,4550.0,15.611296883042254,15.611296883042254,0.0020246478873239436,1
1006,2012,1,CE,13404,BARROQUINHA,PREFEITO,VERALDINA VERAS DA SILVA,DEFERIDO,40,12/08/1937,-1,FEMININO,VIÚVO(A),CE,-1,180000.0,NÃO ELEITO,BARROQUINHA - CE,1937-12-08,2013-01-01,75.11780821917809,0,0,0,1,0.18,2012,BARROQUINHA - 2012,VERALDINA VERAS DA SILVA BARROQUINHA - 2012,BARROQUINHA,0.49230769230769234,0.25384615384615383,0.06923076923076923,63850.0,63762.49,ADEMAR PINTO VERAS,14.0,2302057,383.4,Barroquinha - CE,2302057 - 2012,14560.0,71780,120.0,92873.1452,92745.85735448,0,0,4929.945054945055,6.3786500824175825,6.369907785335165,0.008241758241758242,1
1007,2012,1,CE,15598,SOBRAL,PREFEITO,FRANCISCO JOSE ALVES GUIMARÃES,DEFERIDO COM RECURSO,43,29/04/1957,-1,MASCULINO,CASADO(A),CE,-1,500000.0,NÃO ELEITO,SOBRAL - CE,1957-04-29,2013-01-01,55.71506849315068,1,1,0,1,0.5,2012,SOBRAL - 2012,FRANCISCO JOSE ALVES GUIMARÃES SOBRAL - 2012,SOBRAL,0.43370165745856354,0.3756906077348066,0.08287292817679558,179076.81,179076.81,DIJALMA BATISTA DA SILVA,50.0,2312908,2122.9,Sobral - CE,2312908 - 2012,193134.0,2987979,6882.0,260476.53213912,260476.53213912,0,0,15471.014942992948,1.34868294624002,1.34868294624002,0.035633290875765014,1
1008,2012,1,CE,13064,GRAÇA,PREFEITO,MARIA IRALDICE DE ALCANTARA,DEFERIDO COM RECURSO,10,03/08/1962,-1,FEMININO,DIVORCIADO(A),CE,-1,300000.0,ELEITO,GRAÇA - CE,1962-03-08,2013-01-01,50.85479452054795,0,0,1,1,0.3,2012,GRAÇA - 2012,MARIA IRALDICE DE ALCANTARA GRAÇA - 2012,GRAÇA,0.46616541353383456,0.2706766917293233,0.06766917293233082,44213.82,44213.82,AUGUSTA BRITO DE PAULA,65.0,2304657,281.9,Graça - CE,2304657 - 2012,15085.0,59906,407.0,64311.300308640006,64311.300308640006,0,0,3971.22969837587,4.263261538524362,4.263261538524362,0.0269804441498177,1
1009,2012,1,CE,15636,TABULEIRO DO NORTE,PREFEITO,JOSE MARCONDES MOREIRA,DEFERIDO COM RECURSO,13,31/05/1958,-1,MASCULINO,CASADO(A),CE,-1,450000.0,ELEITO,TABULEIRO DO NORTE - CE,1958-05-31,2013-01-01,54.62739726027397,1,1,1,1,0.45,2012,TABULEIRO DO NORTE - 2012,JOSE MARCONDES MOREIRA TABULEIRO DO NORTE - 2012,TABULEIRO DO NORTE,0.4713375796178344,0.33121019108280253,0.08280254777070063,130906.72,126470.72,RAIMUNDO DINARDO DA SILVA MAIA,15.0,2313104,861.8,Tabuleiro do Norte - CE,2313104 - 2012,29522.0,200457,182.0,190410.63138944,183958.23871744002,0,0,6790.088747374839,6.4497876630797375,6.231225483281621,0.006164893977372807,1
1010,2012,1,CE,13064,GRAÇA,PREFEITO,FRANCISCO DAS CHAGAS ALVES,DEFERIDO COM RECURSO,65,04/10/1956,-1,MASCULINO,CASADO(A),CE,-1,300000.0,NÃO ELEITO,GRAÇA - CE,1956-04-10,2013-01-01,56.76712328767123,1,1,0,1,0.3,2012,GRAÇA - 2012,FRANCISCO DAS CHAGAS ALVES GRAÇA - 2012,GRAÇA,0.46616541353383456,0.2706766917293233,0.06766917293233082,77100.0,77100.0,AUGUSTA BRITO DE PAULA,65.0,2304657,281.9,Graça - CE,2304657 - 2012,15085.0,59906,407.0,112145.95920000001,112145.95920000001,0,1,3971.22969837587,7.434269751408685,7.434269751408685,0.0269804441498177,1
1011,2012,1,CE,13218,ARACATI,PREFEITO,FRANCISCO IVAN SILVÉRIO DA COSTA,DEFERIDO COM RECURSO,12,24/08/1965,-1,MASCULINO,CASADO(A),CE,-1,1500000.0,ELEITO,ARACATI - CE,1965-08-24,2013-01-01,47.38904109589041,1,1,1,1,1.5,2012,ARACATI - 2012,FRANCISCO IVAN SILVÉRIO DA COSTA ARACATI - 2012,ARACATI,0.44,0.36,0.09142857142857143,683924.85,683653.4,EXPEDITO FERREIRA DA COSTA,11.0,2301109,1247.3,Aracati - CE,2301109 - 2012,70363.0,871921,1827.0,994804.2584172001,994409.4202768,0,0,12391.754188991374,14.138172880877734,14.132561435368022,0.025965351107826558,1
1012,2012,1,CE,13161,CHOROZINHO,PREFEITO,ARGENTINA SAMPAIO PADILHA,DEFERIDO COM RECURSO,17,23/08/1960,-1,FEMININO,CASADO(A),CE,-1,600000.0,ELEITO,CHOROZINHO - CE,1960-08-23,2013-01-01,52.394520547945206,0,1,1,1,0.6,2012,CHOROZINHO - 2012,ARGENTINA SAMPAIO PADILHA CHOROZINHO - 2012,CHOROZINHO,0.4791666666666667,0.2916666666666667,0.08333333333333333,122340.35,122340.35,BRENO PESSOA FORMIGHIERI,25.0,2303956,278.4,Chorozinho - CE,2303956 - 2012,18947.0,94109,299.0,177950.4007732,177950.4007732,0,0,4966.96046867578,9.39200932987808,9.39200932987808,0.01578086240565789,1
1013,2012,1,CE,14354,JAGUARETAMA,PREFEITO,FRANCISCO GLAIRTON RABELO CUNHA,DEFERIDO COM RECURSO,22,23/03/1967,-1,MASCULINO,CASADO(A),CE,-1,0.0,NÃO ELEITO,JAGUARETAMA - CE,1967-03-23,2013-01-01,45.81095890410959,1,1,0,1,0.0,2012,JAGUARETAMA - 2012,FRANCISCO GLAIRTON RABELO CUNHA JAGUARETAMA - 2012,JAGUARETAMA,0.45625,0.33125,0.08125,104500.0,107808.9,AFONSO CUNHA SALDANHA,15.0,2306702,1759.7,Jaguaretama - CE,2306702 - 2012,17839.0,94279,47.0,152000.684,156813.6511128,0,0,5284.993553450306,8.520695330455743,8.790495605852346,0.0026346768316609674,1
1014,2012,1,CE,13188,HORIZONTE,PREFEITO,MANOEL GOMES DE FARIAS NETO,DEFERIDO COM RECURSO,45,18/08/1959,-1,MASCULINO,CASADO(A),CE,-1,980000.0,ELEITO,HORIZONTE - CE,1959-08-18,2013-01-01,53.41095890410959,1,1,1,1,0.98,2012,HORIZONTE - 2012,MANOEL GOMES DE FARIAS NETO HORIZONTE - 2012,HORIZONTE,0.4695121951219512,0.34146341463414637,0.08536585365853659,455820.17,455820.17,ARLÂNDIA CRISTINA LIMA NOBRE DE MORAIS,65.0,2305233,160.0,Horizonte - CE,2305233 - 2012,58418.0,1141813,1688.0,663014.13991384,663014.13991384,0,0,19545.568146804068,11.349483719296106,11.349483719296106,0.02889520353315759,1
1015,2012,1,CE,15296,QUIXERAMOBIM,PREFEITO,CIRILO ANTONIO PIMENTA LIMA,DEFERIDO COM RECURSO,55,13/11/1952,-1,MASCULINO,CASADO(A),CE,-1,500000.0,ELEITO,QUIXERAMOBIM - CE,1952-11-13,2013-01-01,60.175342465753424,1,1,1,1,0.5,2012,QUIXERAMOBIM - 2012,CIRILO ANTONIO PIMENTA LIMA QUIXERAMOBIM - 2012,QUIXERAMOBIM,0.47928994082840237,0.33136094674556216,0.08875739644970414,389019.0,388943.44,EDMILSON CORREIA DE VASCONCELOS JÚNIOR,15.0,2311405,3330.1,Quixeramobim - CE,2311405 - 2012,73812.0,552448,877.0,565848.364488,565738.45853888,0,0,7484.528260987373,7.666075495691758,7.664586497302335,0.011881536877472497,1
1016,2012,1,CE,14176,IPU,PREFEITO,CARLOS SERGIO RUFINO MOREIRA,DEFERIDO COM RECURSO,65,11/06/1968,-1,MASCULINO,CASADO(A),CE,-1,500000.0,ELEITO,IPU - CE,1968-11-06,2013-01-01,44.18356164383562,1,1,1,1,0.5,2012,IPU - 2012,CARLOS SERGIO RUFINO MOREIRA IPU - 2012,IPU,0.45614035087719296,0.34502923976608185,0.07602339181286549,83500.0,83500.0,HENRIQUE SÁVIO PEREIRA PONTES,15.0,2305803,629.3,Ipu - CE,2305803 - 2012,40579.0,220979,515.0,121455.092,121455.092,0,0,5445.649227432908,2.993052859853619,2.993052859853619,0.012691293526208137,1
1017,2012,1,CE,14516,LAVRAS DA MANGABEIRA,PREFEITO,GUSTAVO AUGUSTO LIMA BISNETO,DEFERIDO COM RECURSO,10,11/07/1947,-1,MASCULINO,CASADO(A),CE,-1,600000.0,ELEITO,LAVRAS DA MANGABEIRA - CE,1947-11-07,2013-01-01,65.1972602739726,1,1,1,1,0.6,2012,LAVRAS DA MANGABEIRA - 2012,GUSTAVO AUGUSTO LIMA BISNETO LAVRAS DA MANGABEIRA - 2012,LAVRAS DA MANGABEIRA,0.4645161290322581,0.34838709677419355,0.07741935483870968,115550.0,115550.0,EDENILDA LOPES DE OLIVEIRA SOUSA,15.0,2307502,948.0,Lavras da Mangabeira - CE,2307502 - 2012,31073.0,136970,102.0,168073.4836,168073.4836,0,0,4408.006951372574,5.408987983136485,5.408987983136485,0.0032825926045119557,1
1018,2012,1,CE,15059,PARACURU,PREFEITO,JOSE RIBAMAR BARROSO BAPTISTA,DEFERIDO COM RECURSO,11,07/03/1932,-1,MASCULINO,VIÚVO(A),CE,-1,1000000.0,NÃO ELEITO,PARACURU - CE,1932-07-03,2013-01-01,80.55342465753425,1,0,0,1,1.0,2012,PARACURU - 2012,JOSE RIBAMAR BARROSO BAPTISTA PARACURU - 2012,PARACURU,0.4591194968553459,0.37735849056603776,0.0880503144654088,177637.15,177637.15,ERICA DE FIGUEIREDO DER HOVANNESSIAN,11.0,2310209,296.2,Paracuru - CE,2310209 - 2012,32255.0,342303,629.0,258382.4718068,258382.4718068,0,1,10612.40117811192,8.010617634686096,8.010617634686096,0.019500852580995195,1
1019,2012,1,CE,14737,MONSENHOR TABOSA,PREFEITO,JOAO SOUTO RODRIGUES,DEFERIDO COM RECURSO,23,03/01/1961,-1,MASCULINO,CASADO(A),CE,-1,150000.0,NÃO ELEITO,MONSENHOR TABOSA - CE,1961-03-01,2013-01-01,51.87397260273973,1,1,0,1,0.15,2012,MONSENHOR TABOSA - 2012,JOAO SOUTO RODRIGUES MONSENHOR TABOSA - 2012,MONSENHOR TABOSA,0.47019867549668876,0.33112582781456956,0.07947019867549669,17650.0,17650.0,FRANCISCO DE ASSIS MESQUITA PINHEIRO,17.0,2308609,893.6,Monsenhor Tabosa - CE,2308609 - 2012,16760.0,75250,221.0,25672.842800000002,25672.842800000002,0,0,4489.856801909308,1.5317925298329358,1.5317925298329358,0.013186157517899762,1
1020,2012,1,CE,14176,IPU,PREFEITO,DIEGO JOSÉ DE LIMA CARLOS,DEFERIDO COM RECURSO,10,11/11/1988,-1,MASCULINO,SOLTEIRO(A),CE,-1,0.0,NÃO ELEITO,IPU - CE,1988-11-11,2013-01-01,24.156164383561645,1,0,0,1,0.0,2012,IPU - 2012,DIEGO JOSÉ DE LIMA CARLOS IPU - 2012,IPU,0.45614035087719296,0.34502923976608185,0.07602339181286549,73150.0,73150.0,HENRIQUE SÁVIO PEREIRA PONTES,15.0,2305803,629.3,Ipu - CE,2305803 - 2012,40579.0,220979,515.0,106400.47880000001,106400.47880000001,0,0,5445.649227432908,2.622057685009488,2.622057685009488,0.012691293526208137,1
1021,2012,1,CE,98558,UMIRIM,PREFEITO,JOSÉ PINTO DA SILVA,DEFERIDO COM RECURSO,55,28/01/1979,-1,MASCULINO,CASADO(A),CE,-1,250000.0,ELEITO,UMIRIM - CE,1979-01-28,2013-01-01,33.95068493150685,1,1,1,1,0.25,2012,UMIRIM - 2012,JOSÉ PINTO DA SILVA UMIRIM - 2012,UMIRIM,0.453416149068323,0.33540372670807456,0.07453416149068323,203962.0,203962.0,JOSÉ AFRANIO PINHO PINHEIRO,22.0,2313757,316.8,Umirim - CE,2313757 - 2012,19023.0,78132,50.0,296673.335024,296673.335024,0,0,4107.238605898124,15.595507281921886,15.595507281921886,0.0026283972033853756,1
1022,2012,1,CE,15032,PALMÁCIA,PREFEITO,JOSE MARIA BEZERRA SIPRIANO,DEFERIDO COM RECURSO,54,15/12/1952,-1,MASCULINO,CASADO(A),CE,-1,300000.0,ELEITO,PALMÁCIA - CE,1952-12-15,2013-01-01,60.087671232876716,1,1,1,1,0.3,2012,PALMÁCIA - 2012,JOSE MARIA BEZERRA SIPRIANO PALMÁCIA - 2012,PALMÁCIA,0.46835443037974683,0.31645569620253167,0.08227848101265822,171548.96,171548.96,ANTONIO CLAUDIO MOTA MARTINS,13.0,2310100,117.8,Palmácia - CE,2310100 - 2012,12330.0,61559,92.0,249526.88286592,249526.88286592,0,0,4992.619626926196,20.237378983448497,20.237378983448497,0.00746147607461476,1
1023,2012,1,CE,15881,CROATÁ,PREFEITO,ANTONIO FELINTO FILHO,DEFERIDO COM RECURSO,15,19/01/1954,-1,MASCULINO,CASADO(A),CE,-1,300000.0,ELEITO,CROATÁ - CE,1954-01-19,2013-01-01,58.99178082191781,1,1,1,1,0.3,2012,CROATÁ - 2012,ANTONIO FELINTO FILHO CROATÁ - 2012,CROATÁ,0.47101449275362317,0.26811594202898553,0.07246376811594203,146983.12,146983.12,AURINEIDE BEZERRA DE SOUSA PONTES,45.0,2304236,697.0,Croatá - CE,2304236 - 2012,17272.0,75486,89.0,213794.59116224002,213794.59116224002,0,0,4370.426123205188,12.378102776878185,12.378102776878185,0.0051528485409911996,1
1024,2012,1,CE,13994,GROAÍRAS,PREFEITO,ADAIL ALBUQUERQUE MELO,DEFERIDO COM RECURSO,13,26/04/1963,-1,MASCULINO,CASADO(A),CE,-1,80000.0,ELEITO,GROAÍRAS - CE,1963-04-26,2013-01-01,49.72054794520548,1,1,1,1,0.08,2012,GROAÍRAS - 2012,ADAIL ALBUQUERQUE MELO GROAÍRAS - 2012,GROAÍRAS,0.46715328467153283,0.3284671532846715,0.072992700729927,56031.75,56031.75,ADAIL ALBUQUERQUE MELO,13.0,2304905,155.9,Groaíras - CE,2304905 - 2012,10445.0,44675,675.0,81501.094026,81501.094026,1,1,4277.166108185735,7.802881189660125,7.802881189660125,0.0646242221158449,1
1025,2012,1,CE,14516,LAVRAS DA MANGABEIRA,PREFEITO,CARLOS FRANCISCO GONÇALVES,DEFERIDO COM RECURSO,40,30/07/1953,-1,MASCULINO,CASADO(A),CE,-1,500000.0,NÃO ELEITO,LAVRAS DA MANGABEIRA - CE,1953-07-30,2013-01-01,59.465753424657535,1,1,0,1,0.5,2012,LAVRAS DA MANGABEIRA - 2012,CARLOS FRANCISCO GONÇALVES LAVRAS DA MANGABEIRA - 2012,LAVRAS DA MANGABEIRA,0.4645161290322581,0.34838709677419355,0.07741935483870968,4419.6,5319.6,EDENILDA LOPES DE OLIVEIRA SOUSA,15.0,2307502,948.0,Lavras da Mangabeira - CE,2307502 - 2012,31073.0,136970,102.0,6428.538019200001,7737.6348192000005,0,0,4408.006951372574,0.20688501332990059,0.2490147336658836,0.0032825926045119557,1
1026,2012,1,CE,14818,MUCAMBO,PREFEITO,WILEBALDO MELO AGUIAR,DEFERIDO COM RECURSO,45,24/03/1965,-1,MASCULINO,CASADO(A),CE,-1,250000.0,ELEITO,MUCAMBO - CE,1965-03-24,2013-01-01,47.80821917808219,1,1,1,1,0.25,2012,MUCAMBO - 2012,WILEBALDO MELO AGUIAR MUCAMBO - 2012,MUCAMBO,0.503448275862069,0.31724137931034485,0.07586206896551724,58410.0,58410.0,BENEILDO CUSTÓDIO DE AZEVEDO,40.0,2309003,190.6,Mucambo - CE,2309003 - 2012,14146.0,61778,283.0,84960.38232,84960.38232,0,0,4367.170931712145,6.0059651010886475,6.0059651010886475,0.02000565530892125,1
1027,2012,1,CE,13463,CHORÓ,PREFEITO,JOSÉ ANTONIO RODRIGUES MENDES,DEFERIDO COM RECURSO,55,19/03/1965,-1,MASCULINO,CASADO(A),CE,-1,500000.0,ELEITO,CHORÓ - CE,1965-03-19,2013-01-01,47.821917808219176,1,1,1,1,0.5,2012,CHORÓ - 2012,JOSÉ ANTONIO RODRIGUES MENDES CHORÓ - 2012,CHORÓ,0.47183098591549294,0.29577464788732394,0.07746478873239436,135432.0,134931.42,FRANCISCO FRANCIMAR DE SOUSA,13.0,2303931,815.8,Choró - CE,2303931 - 2012,12982.0,52844,59.0,196992.886464,196264.76682384004,0,0,4070.559235865044,15.174309541210908,15.118222679389927,0.004544754275150208,1
1028,2012,1,CE,13757,CEDRO,PREFEITO,FRANCISCO NILSON ALVES DINIZ,DEFERIDO COM RECURSO,40,17/07/1962,-1,MASCULINO,CASADO(A),CE,-1,300000.0,ELEITO,CEDRO - CE,1962-07-17,2013-01-01,50.49589041095891,1,1,1,1,0.3,2012,CEDRO - 2012,FRANCISCO NILSON ALVES DINIZ CEDRO - 2012,CEDRO,0.46296296296296297,0.35185185185185186,0.08024691358024691,203300.0,203300.0,FRANCISCO NILSON ALVES DINIZ,45.0,2303808,725.8,Cedro - CE,2303808 - 2012,24622.0,123380,189.0,295710.4216,295710.4216,1,0,5010.96580294046,12.01000818779953,12.01000818779953,0.007676062058321826,1
1029,2012,1,CE,13757,CEDRO,PREFEITO,FRANCISCO NILSON ALVES DINIZ,DEFERIDO COM RECURSO,40,17/07/1962,-1,MASCULINO,CASADO(A),CE,-1,300000.0,ELEITO,CEDRO - CE,1962-07-17,2013-01-01,50.49589041095891,1,1,1,1,0.3,2012,CEDRO - 2012,FRANCISCO NILSON ALVES DINIZ CEDRO - 2012,CEDRO,0.46296296296296297,0.35185185185185186,0.08024691358024691,203300.0,203300.0,FRANCISCO NILSON ALVES DINIZ,45.0,2303808,725.8,Cedro - CE,2303808 - 2012,24622.0,123380,248.0,295710.4216,295710.4216,1,0,5010.96580294046,12.01000818779953,12.01000818779953,0.010072293071237104,1
1030,2012,1,CE,15350,RERIUTABA,PREFEITO,GALENO TAUMATURGO LOPES,DEFERIDO COM RECURSO,40,12/05/1963,-1,MASCULINO,CASADO(A),CE,-1,500000.0,ELEITO,RERIUTABA - CE,1963-12-05,2013-01-01,49.10958904109589,1,1,1,1,0.5,2012,RERIUTABA - 2012,GALENO TAUMATURGO LOPES RERIUTABA - 2012,RERIUTABA,0.463855421686747,0.35542168674698793,0.0963855421686747,121360.0,121352.45,JOÃO RÉGIS PONTES RÊGO,13.0,2311702,383.3,Reriutaba - CE,2311702 - 2012,19179.0,107941,515.0,176524.43072,176513.4488524,0,0,5628.082798894624,9.204047693831795,9.203475095281297,0.0268522863548673,1
1031,2012,1,CE,13595,CARIDADE,PREFEITO,MARIA SIMONE FERNANDES TAVARES,DEFERIDO COM RECURSO,55,16/08/1964,-1,FEMININO,CASADO(A),CE,-1,400000.0,ELEITO,CARIDADE - CE,1964-08-16,2013-01-01,48.41095890410959,0,1,1,1,0.4,2012,CARIDADE - 2012,MARIA SIMONE FERNANDES TAVARES CARIDADE - 2012,CARIDADE,0.47019867549668876,0.31788079470198677,0.0728476821192053,261504.6,261189.3,ANGELA MARIA BARROSO DA SILVA,13.0,2303006,846.5,Caridade - CE,2303006 - 2012,20687.0,80672,55.0,380372.03893920005,379913.4186936,0,0,3899.647121380577,18.387008214782234,18.364838724493644,0.0026586745298980037,1
1032,2012,1,CE,15920,IBICUITINGA,PREFEITO,FRANCISCO ANILTON PINHEIRO MAIA,DEFERIDO COM RECURSO,40,10/11/1958,-1,MASCULINO,CASADO(A),CE,-1,500000.0,NÃO ELEITO,IBICUITINGA - CE,1958-10-11,2013-01-01,54.26301369863014,1,1,0,1,0.5,2012,IBICUITINGA - 2012,FRANCISCO ANILTON PINHEIRO MAIA IBICUITINGA - 2012,IBICUITINGA,0.5037037037037037,0.24444444444444444,0.06666666666666667,72378.65,72378.65,DAVI HELDER DE VASCONCELOS,10.0,2305332,424.2,Ibicuitinga - CE,2305332 - 2012,11622.0,51857,43.0,105278.5101148,105278.5101148,0,0,4461.968680089485,9.058553615109275,9.058553615109275,0.0036998795388057133,1
1034,2012,1,CE,14575,MARCO,PREFEITO,ROGER NEVES AGUIAR,DEFERIDO COM RECURSO,55,01/02/1974,-1,MASCULINO,CASADO(A),CE,-1,300000.0,NÃO ELEITO,MARCO - CE,1974-01-02,2013-01-01,39.02465753424657,1,1,0,1,0.3,2012,MARCO - 2012,ROGER NEVES AGUIAR MARCO - 2012,MARCO,0.49019607843137253,0.3006535947712418,0.0915032679738562,345004.08,345004.08,FRANCISCO ROGÉRIO OSTERNO AGUIAR FILHO,45.0,2307809,574.1,Marco - CE,2307809 - 2012,25349.0,196904,232.0,501826.3745721601,501826.3745721601,0,0,7767.722592607203,19.79669314656042,19.79669314656042,0.009152234802161822,1
1035,2012,1,CE,13439,BEBERIBE,PREFEITO,ORLANDO FACO,DEFERIDO COM RECURSO,45,21/09/1945,-1,MASCULINO,CASADO(A),CE,-1,1000000.0,NÃO ELEITO,BEBERIBE - CE,1945-09-21,2013-01-01,67.32602739726028,1,1,0,1,1.0,2012,BEBERIBE - 2012,ORLANDO FACO BEBERIBE - 2012,BEBERIBE,0.48717948717948717,0.34615384615384615,0.08333333333333333,260043.36,260043.36,DANIEL QUEIROZ ROCHA,15.0,2302206,1623.9,Beberibe - CE,2302206 - 2012,50364.0,428009,592.0,378246.58937472,378246.58937472,0,0,8498.312286553888,7.510257115692161,7.510257115692161,0.011754427765864507,1
1036,2012,1,CE,15172,PEREIRO,PREFEITO,JOÃO FRANCISMAR DIAS,DEFERIDO COM RECURSO,55,14/08/1962,-1,MASCULINO,CASADO(A),CE,-1,350000.0,ELEITO,PEREIRO - CE,1962-08-14,2013-01-01,50.41917808219178,1,1,1,1,0.35,2012,PEREIRO - 2012,JOÃO FRANCISMAR DIAS PEREIRO - 2012,PEREIRO,0.4605263157894737,0.32894736842105265,0.07894736842105263,101373.5,101373.5,ANTÔNIO NEI DE SOUSA,45.0,2310803,423.1,Pereiro - CE,2310803 - 2012,15838.0,72845,48.0,147453.027172,147453.027172,0,0,4599.38123500442,9.310078745548681,9.310078745548681,0.0030306856926379596,1
1037,2012,1,CE,15610,SOLONÓPOLE,PREFEITO,ANTONIO VALTERNO NOGUEIRA PINHEIRO,DEFERIDO COM RECURSO,15,21/12/1968,-1,MASCULINO,CASADO(A),CE,-1,350000.0,NÃO ELEITO,SOLONÓPOLE - CE,1968-12-21,2013-01-01,44.06027397260274,1,1,0,1,0.35,2012,SOLONÓPOLE - 2012,ANTONIO VALTERNO NOGUEIRA PINHEIRO SOLONÓPOLE - 2012,SOLONÓPOLE,0.47058823529411764,0.30718954248366015,0.0718954248366013,79587.35,83306.57,ANTONIO VALTERNO NOGUEIRA PINHEIRO,15.0,2313005,1536.2,Solonópole - CE,2313005 - 2012,17768.0,85568,76.0,115763.93911720002,121173.73800664002,1,1,4815.848716794237,6.5153049930887,6.819773638374607,0.004277352543899144,1
1038,2012,1,CE,15490,SÃO GONÇALO DO AMARANTE,PREFEITO,RAIMUNDO NONATO DA SILVA NETO,DEFERIDO COM RECURSO,22,18/05/1955,-1,MASCULINO,CASADO(A),CE,-1,600000.0,NÃO ELEITO,SÃO GONÇALO DO AMARANTE - CE,1955-05-18,2013-01-01,57.66575342465753,1,1,0,1,0.6,2012,SÃO GONÇALO DO AMARANTE - 2012,RAIMUNDO NONATO DA SILVA NETO SÃO GONÇALO DO AMARANTE - 2012,SÃO GONÇALO DO AMARANTE,0.4578313253012048,0.3493975903614458,0.09036144578313253,283011.08,283011.08,FRANCISCO CLÁUDIO PINTO PINHO,40.0,2312403,838.5,São Gonçalo do Amarante - CE,2312403 - 2012,45141.0,462603,507.0,411654.33243616007,411654.33243616007,0,0,10247.956403269754,9.11930024669724,9.11930024669724,0.01123147471256729,1
1039,2012,1,CE,15490,SÃO GONÇALO DO AMARANTE,PREFEITO,RAIMUNDO NONATO DA SILVA NETO,DEFERIDO COM RECURSO,22,18/05/1955,-1,MASCULINO,CASADO(A),CE,-1,600000.0,NÃO ELEITO,SÃO GONÇALO DO AMARANTE - CE,1955-05-18,2013-01-01,57.66575342465753,1,1,0,1,0.6,2012,SÃO GONÇALO DO AMARANTE - 2012,RAIMUNDO NONATO DA SILVA NETO SÃO GONÇALO DO AMARANTE - 2012,SÃO GONÇALO DO AMARANTE,0.4578313253012048,0.3493975903614458,0.09036144578313253,283011.08,283011.08,FRANCISCO CLÁUDIO PINTO PINHO,40.0,2312403,838.5,São Gonçalo do Amarante - CE,2312403 - 2012,45141.0,462603,423.0,411654.33243616007,411654.33243616007,0,0,10247.956403269754,9.11930024669724,9.11930024669724,0.00937063866551472,1
1040,2012,1,CE,13250,ARARIPE,PREFEITO,JOSÉ HUMBERTO GERMANO CORREIA,DEFERIDO COM RECURSO,55,27/06/1959,-1,MASCULINO,CASADO(A),CE,-1,150000.0,ELEITO,ARARIPE - CE,1959-06-27,2013-01-01,53.553424657534244,1,1,1,1,0.15,2012,ARARIPE - 2012,JOSÉ HUMBERTO GERMANO CORREIA ARARIPE - 2012,ARARIPE,0.4620253164556962,0.3227848101265823,0.0759493670886076,66500.0,66500.0,JOSÉ HUMBERTO GERMANO CORREIA,45.0,2301307,1099.9,Araripe - CE,2301307 - 2012,20848.0,100588,66.0,96727.708,96727.708,1,0,4824.827321565618,4.639663660782809,4.639663660782809,0.0031657712970069073,1
1041,2012,1,CE,13102,QUITERIANÓPOLIS,PREFEITO,DOMINGOS PEDROSA DE SOUSA,DEFERIDO COM RECURSO,40,04/04/1948,-1,MASCULINO,CASADO(A),CE,-1,500000.0,NÃO ELEITO,QUITERIANÓPOLIS - CE,1948-04-04,2013-01-01,64.78904109589041,1,1,0,1,0.5,2012,QUITERIANÓPOLIS - 2012,DOMINGOS PEDROSA DE SOUSA QUITERIANÓPOLIS - 2012,QUITERIANÓPOLIS,0.4859154929577465,0.29577464788732394,0.06338028169014084,95226.0,95226.0,FRANCISCO VIEIRA COSTA,15.0,2311264,1041.0,Quiterianópolis - CE,2311264 - 2012,20158.0,102209,93.0,138511.168752,138511.168752,0,0,5070.393888282568,6.871275362238317,6.871275362238317,0.004613552931838476,1
